bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,224.0,0.0012650106908168,0.4,21.693868525945447,5624.302618607735,35.39403738666822,0.7612722516059875,647.8939259052277
2,224.0,0.0012650106908168,0.3,23.083504960222005,4407.49204658222,31.756868804091482,0.7297084927558899,589.3360788822174
3,224.0,0.0012650106908168,0.2,23.31083536487466,6760.809908086195,31.711634346069772,0.7243585586547852,501.1395697593689
4,224.0,0.0010396752821349,0.4,22.155921543444457,4392.535824898407,36.71491689117178,0.7509948015213013,510.66862869262695
5,224.0,0.0010396752821349,0.3,20.062127835474072,2445.448391785764,34.52371183192503,0.7958342432975769,526.5778920650482
6,224.0,0.0010396752821349,0.2,20.550977304275424,3152.712800455124,29.234920635910505,0.7857633233070374,501.8959422111511
7,224.0,0.0005593705781614,0.4,20.226099559646144,5290.144227830332,31.814744465690353,0.7924832701683044,494.70024394989014
8,224.0,0.0005593705781614,0.3,18.893488606873557,2571.7343623675615,28.617253588993762,0.8189272284507751,444.5610489845276
9,224.0,0.0005593705781614,0.2,19.374938293691372,2371.187720823331,30.961801167751275,0.8095813393592834,484.033816576004
10,192.0,0.0012650106908168,0.4,21.180513037221747,3747.6290747004496,34.436703225826996,0.7724369168281555,379.20194816589355
11,192.0,0.0012650106908168,0.3,18.729732343112907,1989.486914888414,34.107511487684974,0.8220524787902832,473.86967968940735
12,192.0,0.0012650106908168,0.2,21.736049288775497,6722.823978769942,32.19201191290738,0.7603430151939392,413.69888281822205
13,192.0,0.0010396752821349,0.4,21.053671938354356,2621.362566043164,39.49933764104298,0.7751542925834656,490.2641181945801
14,192.0,0.0010396752821349,0.3,24.08168232206564,8208.485620446356,36.760542285798934,0.7058272361755371,404.68763637542725
15,192.0,0.0010396752821349,0.2,20.96181982133442,3299.8628815235384,32.41589703314128,0.7771118879318237,499.4892497062683
16,192.0,0.0005593705781614,0.4,19.66261099233493,4167.4088494698235,27.703136832588864,0.8038848042488098,483.32757806777954
17,192.0,0.0005593705781614,0.3,19.458745127760697,2970.991129820765,32.8770200828101,0.8079304695129395,460.3708121776581
18,192.0,0.0005593705781614,0.2,18.914411652891825,2141.6051099592682,30.159138394030034,0.8185259103775024,474.1001355648041
19,128.0,0.0012650106908168,0.4,19.114455404366,2235.069883234417,30.77344501859666,0.8146669864654541,308.5068099498749
20,128.0,0.0012650106908168,0.3,21.990349597448766,3302.2911817472987,34.32327626282613,0.7547025084495544,304.6764738559723
21,128.0,0.0012650106908168,0.2,20.708930091552926,2935.002449345559,32.105597792185,0.7824574708938599,323.4934251308441
22,128.0,0.0010396752821349,0.4,20.650540431947007,2643.3088547577045,34.732986001588515,0.7836824655532837,313.419380903244
23,128.0,0.0010396752821349,0.3,18.414099350162434,1662.0854100117542,30.68948090693216,0.827999472618103,321.71262097358704
24,128.0,0.0010396752821349,0.2,19.027430513861233,2191.7455104216324,29.291897302006625,0.8163507580757141,331.42774534225464
25,128.0,0.0005593705781614,0.4,19.89281430764806,3098.8641660854037,32.80726935310885,0.7992658019065857,296.4334921836853
26,128.0,0.0005593705781614,0.3,19.48718595556252,2876.2562963117616,32.26516302724871,0.8073685765266418,311.44404220581055
27,128.0,0.0005593705781614,0.2,20.637720654059407,4232.383360618557,31.15397522513043,0.7839509844779968,313.1952745914459
28,96.0,0.0012650106908168,0.4,19.66705103915348,3477.5723942021596,32.38194232858295,0.8037962317466736,280.202787399292
29,96.0,0.0012650106908168,0.3,19.368638633221234,2193.9966119812048,31.278124964846732,0.8097051382064819,294.78565764427185
30,96.0,0.0012650106908168,0.2,18.685052185824823,1942.0663602082311,30.7838946400169,0.8229004144668579,339.2761769294739
31,96.0,0.0010396752821349,0.4,20.529041842240968,4420.467356571533,37.18180186818076,0.7862204313278198,306.33633828163147
32,96.0,0.0010396752821349,0.3,20.182688580326555,5094.468502568465,30.350035325199677,0.7933731079101562,300.6924731731415
33,96.0,0.0010396752821349,0.2,19.624757581093277,2313.8031621415157,30.349863239698653,0.8046391606330872,322.2892291545868
34,96.0,0.0005593705781614,0.4,19.44887831253448,2454.327123526871,35.97961007817783,0.8081251978874207,315.2851417064667
35,96.0,0.0005593705781614,0.3,19.452096250188436,2539.896000391807,31.62734938747208,0.8080617189407349,304.1170995235443
36,96.0,0.0005593705781614,0.2,19.37017857465383,2861.8973326583327,29.79714383042441,0.809674859046936,312.10865211486816
37,32.0,0.0012650106908168,0.4,20.665129905412584,2577.0939782954038,38.98162248870672,0.7833766937255859,191.63403820991516
38,32.0,0.0012650106908168,0.3,21.97751216732564,3784.29176830325,52.18397656320576,0.7549887895584106,188.31783175468445
39,32.0,0.0012650106908168,0.2,21.42754180785263,2896.6142796044132,48.28878289641415,0.7670978307723999,190.34237933158875
40,32.0,0.0010396752821349,0.4,22.93184543968364,5801.050517255648,50.436293378248756,0.7332484722137451,196.22617936134338
41,32.0,0.0010396752821349,0.3,22.498465413544963,3366.935283827126,58.15924752795259,0.74323570728302,196.5707507133484
42,32.0,0.0010396752821349,0.2,20.000853594598023,2455.094229450383,36.89558695462652,0.7970795035362244,186.51822018623352
43,32.0,0.0005593705781614,0.4,20.144197622180464,2520.5881624456842,40.2457200773596,0.7941604852676392,178.48893880844116
44,32.0,0.0005593705781614,0.3,19.679894624907682,2199.7427189082246,32.39686848151068,0.8035398721694946,170.10865545272827
45,32.0,0.0005593705781614,0.2,20.447382761529386,3585.657546980074,31.758760226480714,0.7879177331924438,169.1384835243225
