bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,224.0,0.0082,0.5,23.467418529485624,3863.2734612095187,65.66680038420587,0.7206430435180664,540.5139253139496
2,224.0,0.0082,0.4,23.248992256346185,3976.5816903327805,60.31484098409982,0.7258191108703613,570.6419377326965
3,224.0,0.0082,0.3,22.289619278727216,3756.978122933887,49.29469245228889,0.7479804754257202,628.7136232852936
4,224.0,0.0082,0.2,22.56239811670744,5025.400351791551,51.9296147195371,0.741774320602417,630.4904267787933
5,224.0,0.0015,0.5,23.165021531649234,5463.3894015283995,45.232270088208736,0.7277961373329163,585.9423885345459
6,224.0,0.0015,0.4,23.655441874716562,4341.297169401547,49.219012568366644,0.7161486148834229,642.6440322399139
7,224.0,0.0015,0.3,23.384474149792304,4887.376007419061,38.48213313580614,0.7226142883300781,612.3133907318115
8,224.0,0.0015,0.2,25.876420639241772,10725.965678128052,36.750902606674,0.6603455543518066,562.788633108139
9,224.0,0.001,0.5,20.88516367596563,3574.733225311402,35.72380489601538,0.7787390947341919,575.1122634410858
10,224.0,0.001,0.4,25.775145089603384,8676.462070297062,45.46013353293365,0.6629990339279175,624.9790070056915
11,224.0,0.001,0.3,19.38756452580536,2742.707167066373,38.53050312559855,0.809333086013794,643.8099780082703
12,224.0,0.001,0.2,28.329819224450944,20347.82674522249,42.67396674670119,0.5928856134414673,570.4394142627716
13,224.0,0.0006,0.5,21.779165432996162,2928.2914898260956,47.196490482073074,0.7593913078308105,597.5717606544495
14,224.0,0.0006,0.4,22.297392911274855,3431.152553753029,43.581655372866955,0.7478046417236328,571.0785896778107
15,224.0,0.0006,0.3,21.02206717829551,3369.951017176146,37.28203564708976,0.7758288383483887,550.1147363185883
16,224.0,0.0006,0.2,20.776488458413937,2947.6686260392503,42.471172792871705,0.7810357809066772,583.9569754600525
17,224.0,0.0004,0.5,21.805608511794212,3595.844908587086,44.76424353617137,0.7588067054748535,636.5339760780334
18,224.0,0.0004,0.4,22.915426374271274,4564.922196654666,41.043991675438036,0.7336302995681763,641.1979887485504
19,224.0,0.0004,0.3,20.64107897941045,3223.8020133265204,39.503215307367995,0.7838806509971619,637.7268776893616
20,224.0,0.0004,0.2,22.65962707561845,4666.299393864345,36.08184365943203,0.7395439743995667,623.2186350822449
21,224.0,0.0002,0.5,20.6069445057954,2746.7343745406242,42.039956245710854,0.7845948338508606,683.7671592235565
22,224.0,0.0002,0.4,20.965962115263554,2960.6441832248584,42.46949987313291,0.7770237922668457,615.7527740001678
23,224.0,0.0002,0.3,21.242481428327878,3136.511967898455,41.832670414207826,0.7711033821105957,596.4136362075806
24,224.0,0.0002,0.2,20.969643747681488,3270.3881860986394,37.57976778560277,0.7769454717636108,1648.297435283661
25,224.0,0.0001,0.5,21.588615309765043,3209.351919846329,46.62447733314312,0.7635831832885742,1546.5464370250702
26,224.0,0.0001,0.4,23.114235354644514,4753.204058433576,51.145373040355246,0.7289883494377136,1618.563773393631
27,224.0,0.0001,0.3,22.206993766874696,4004.152355852368,49.92238041042135,0.7498454451560974,1572.5763864517212
28,224.0,0.0001,0.2,23.174514388566877,5239.238975651139,53.197044317094225,0.727573037147522,1478.780324935913
29,160.0,0.0082,0.5,20.640671433998584,2646.578037565113,42.034513551949324,0.7838891744613647,480.66630578041077
30,160.0,0.0082,0.4,29.819178578767108,16351.625450947498,53.93322508540076,0.5489546060562134,506.225811958313
31,160.0,0.0082,0.3,22.475124329665213,4909.739809774717,53.94945211139077,0.7437682151794434,508.15745544433594
32,160.0,0.0082,0.2,19.62063708998181,1818.4100769629965,36.925578476339325,0.8047212362289429,479.74697399139404
33,160.0,0.0015,0.5,23.278714832245377,5681.012171575628,41.258016720983846,0.7251176834106445,493.5203423500061
34,160.0,0.0015,0.4,21.371817400702064,3370.876864230606,44.759639125070706,0.7683075666427612,505.82643699645996
35,160.0,0.0015,0.3,20.20022564708951,3038.020999997278,40.501524358970116,0.7930138111114502,508.8175718784332
36,160.0,0.0015,0.2,23.511897256086797,4412.022928792094,41.29804503356607,0.7195830345153809,515.7718317508698
37,160.0,0.001,0.5,21.183530645611935,2661.599327805403,43.51917493024568,0.7723720669746399,502.9159166812897
38,160.0,0.001,0.4,20.66353298608104,2808.833471822327,42.458233781673584,0.7834101915359497,482.87932229042053
39,160.0,0.001,0.3,23.963991957391244,5376.716033450232,43.61034432185647,0.7086954712867737,471.60589623451233
40,160.0,0.001,0.2,20.528439698340538,2630.9278695294033,37.8478563051681,0.7862329483032227,464.72420501708984
41,160.0,0.0006,0.5,21.816239329660142,3846.416559519327,39.27346357330574,0.758571445941925,497.23620414733887
42,160.0,0.0006,0.4,21.039064320485586,3120.9145104732133,42.51697841916457,0.7754662036895752,456.8325457572937
43,160.0,0.0006,0.3,22.39551224956052,3648.805124883463,47.22455426518982,0.7455801963806152,462.8531770706177
44,160.0,0.0006,0.2,24.72850831845857,8617.436982910102,41.63753490756092,0.689812183380127,491.5274667739868
45,160.0,0.0004,0.5,22.03463041181471,3851.159683486674,42.68923696638582,0.7537136077880859,453.52652621269226
46,160.0,0.0004,0.4,21.890517455351315,3288.5390853235435,43.041603941232346,0.7569246292114258,452.41378712654114
