bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,128.0,0.00053,0.2,19.294414063725803,2656.561930462598,35.2806972399065,0.7984851002693176,8325.31132221222
2,32.0,0.00055,0.1,19.436310661211934,2136.5364489827293,35.44229817632053,0.7955102324485779,9757.724257707596
3,160.0,0.00016,0.2,23.404442833272864,70819.82452579594,37.39323020190521,0.7034891843795776,9484.059284448624
4,160.0,0.00031,0.30000000000000004,18.977897235892435,2468.292753331757,34.32877943375031,0.8050423860549927,9979.714407205582
5,96.0,0.00249,0.2,20.149893771286752,2725.716091144118,40.031569894471794,0.7802193760871887,9049.105316877365
6,128.0,0.00437,0.1,20.51496675805214,2449.380652494906,41.42209623907893,0.7721832990646362,8339.921639204025
7,192.0,0.00084,0.1,20.416287580850355,2469.5254622442453,38.66121511557399,0.7743696570396423,13692.039634227753
8,128.0,0.00655,0.30000000000000004,22.09290533326147,3981.457320443984,41.229375827266814,0.7357897758483887,11464.671171188354
9,64.0,0.00064,0.5,20.933051066510227,2308.574870392833,37.22468211627807,0.7628030776977539,9959.271035909653
10,64.0,0.0015,0.30000000000000004,20.162645091358378,3287.560356608691,34.280399880032,0.7799410820007324,9212.083239793777
