bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,192.0,0.00655,0.5,22.27126060857379,3598.5473704638657,50.79806975954631,0.7315066456794739,1159.761931180954
2,192.0,0.00655,0.3,22.424311164842873,5450.48511103175,56.2861511685106,0.7278037667274475,1274.044378042221
3,192.0,0.00655,0.2,21.415188286320593,2924.0814443289637,52.33594875004951,0.7517508864402771,1226.6519558429718
4,192.0,0.00655,0.1,20.326732733996465,3471.5935189326015,43.02722330712957,0.7763447165489197,1245.0481896400452
5,192.0,0.00437,0.5,21.766815955867173,3833.7766205320886,46.494809670211914,0.7435317039489746,1264.2268826961517
6,192.0,0.00437,0.3,22.160527559734014,3803.9415831499973,46.517557056545094,0.7341699004173279,1321.9408333301544
7,192.0,0.00437,0.2,20.70017186488756,3487.660544035087,40.49685232115486,0.7680513858795166,1258.1077826023102
8,192.0,0.00437,0.1,20.016757774238954,2882.1380871761075,38.35410780921343,0.7831140756607056,1160.282698392868
9,192.0,0.00249,0.5,21.31895119983298,3045.998430124836,44.10122889027689,0.7539770603179932,1215.1420319080353
10,192.0,0.00249,0.3,20.094730956844245,2826.2478317645528,39.34757686901221,0.7814210653305054,1167.6801824569702
11,192.0,0.00249,0.2,23.1169327324664,4902.036552646989,41.539954276720245,0.7107293605804443,1129.234257221222
12,192.0,0.00249,0.1,20.72812796104142,3254.3655644415107,38.74743249640925,0.7674244046211243,1181.1909613609314
13,192.0,0.0015,0.5,21.93059731673663,3926.1560212931076,47.384968623862456,0.7396576404571533,1124.0988709926605
14,192.0,0.0015,0.3,21.282917968100065,3514.8513391309043,41.77023606702507,0.7548080086708069,1252.523849248886
15,192.0,0.0015,0.2,21.568804290523698,3827.894288229534,39.54999124655817,0.7481765747070312,1190.5666332244873
16,192.0,0.0015,0.1,21.138860832496405,3874.40740434891,37.79184421729324,0.7581160068511963,1202.259078502655
17,192.0,0.00084,0.5,22.607307877105047,4959.552646223483,44.32197772225061,0.723343014717102,1067.8883972167969
18,192.0,0.00084,0.3,20.51835287053662,3548.046166201464,41.84633816936664,0.7721080780029297,1325.24099111557
19,192.0,0.00084,0.2,21.263802486414047,3802.6548886932787,41.225750725670665,0.7552482485771179,1286.0527753829956
20,192.0,0.00084,0.1,21.69197289034486,4033.3203248071777,42.01630317089856,0.7452923059463501,1230.5633854866028
21,192.0,0.00064,0.5,21.829039041714783,4430.220659011349,45.19693640726055,0.7420632839202881,1266.929613828659
22,192.0,0.00064,0.3,21.332770476992422,3972.516706123056,45.803058474643706,0.7536580562591553,1253.5602493286133
23,192.0,0.00064,0.2,21.596996605396757,4389.720643996317,47.13980892092118,0.7475178837776184,1320.6575663089752
24,192.0,0.00064,0.1,21.29463357788969,3503.0920732771638,43.65308027823684,0.7545379996299744,1153.197800397873
25,192.0,0.00055,0.5,20.358194896696055,3135.613934124962,42.793035170276426,0.7756518721580505,1177.632840871811
26,192.0,0.00055,0.3,20.77296670237838,3326.5813494479835,39.55517957841191,0.7664171457290649,1111.5630638599396
27,192.0,0.00055,0.2,21.56345791301075,4301.375618609872,43.08675434367858,0.7483013868331909,1039.825033903122
28,192.0,0.00055,0.1,21.121343745181182,3026.3683610068015,39.11242788074585,0.7585167288780212,1118.1625866889954
29,192.0,0.00053,0.5,20.870059075168456,3644.866150901385,41.279119719170545,0.7642285227775574,1070.460436820984
30,192.0,0.00053,0.3,20.94830795942186,3360.7965990452158,39.19884777470919,0.7624572515487671,1126.6053094863892
31,192.0,0.00053,0.2,21.545784491937624,3590.9687962853855,36.77472768999297,0.7487138509750366,1004.3020005226135
32,192.0,0.00053,0.1,20.234589325979215,2849.3496529288113,38.52860209695085,0.7783678770065308,1010.525146484375
33,192.0,0.00031,0.5,20.122085082532756,3278.083117223131,39.481703817711384,0.7808255553245544,933.0025117397308
