id,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,32,9.999999999999997e-06,0.1,26.847373116983025,18810.001535074334,44.53906301609853,0.5809916257858276,357.67564725875854
2,32,9.999999999999997e-06,0.2,19.43210207341227,2601.4859267762486,38.91519952267617,0.7804877758026123,377.87876653671265
3,32,9.999999999999997e-06,0.3,23.10868620187367,5295.254932105116,48.85913549581969,0.6895657777786255,354.7109534740448
4,32,9.999999999999997e-06,0.4,21.264153694467023,3350.626881550715,46.8366302346125,0.7371455430984497,338.19015860557556
5,32,9.999999999999997e-06,0.5,21.507372790378792,3593.8778230376734,44.076881608470565,0.7310981154441833,323.1337950229645
6,32,2.1544346900318854e-05,0.1,23.197284865899356,4032.215601822183,48.84445558650846,0.687180757522583,232.6652717590332
7,32,2.1544346900318854e-05,0.2,19.00960522808937,3706.0444022269035,31.412775194559618,0.7899293899536133,346.34853506088257
8,32,2.1544346900318854e-05,0.3,19.928156185985326,2892.9612824237784,35.026578593638305,0.7691375017166138,374.42213678359985
9,32,2.1544346900318854e-05,0.4,21.607113576630162,3323.2696183422204,38.35091132577665,0.7285982370376587,304.05698347091675
10,32,2.1544346900318854e-05,0.5,21.41630363862041,3121.017228144218,41.42787537298474,0.7333705425262451,294.7345037460327
11,32,4.6415888336127784e-05,0.1,20.279285938240296,6303.739611502621,29.045287069796366,0.7609303593635559,370.7120339870453
12,32,4.6415888336127784e-05,0.2,20.949758694388944,2647.9274149991284,39.761023182486184,0.744860827922821,174.55203080177307
13,32,4.6415888336127784e-05,0.3,17.840088990948267,2491.874297598615,29.886337541918245,0.8149823546409607,334.52159667015076
14,32,4.6415888336127784e-05,0.4,20.840967528985097,3230.598225679478,40.2315526794227,0.7475038170814514,197.9868643283844
15,32,4.6415888336127784e-05,0.5,24.011375192038223,9221.058181068205,39.92220426110904,0.6648392677307129,342.8290026187897
16,32,9.999999999999991e-05,0.1,21.726065626759464,14933.972617495321,35.686832962349854,0.7256017923355103,184.47964334487915
17,32,9.999999999999991e-05,0.2,22.363562278878366,7106.314917763966,29.461523341667682,0.709262490272522,224.70848107337952
18,32,9.999999999999991e-05,0.3,19.940037766271388,2734.9348750751756,29.131796031181022,0.7688621878623962,282.41596579551697
19,32,9.999999999999991e-05,0.4,21.894246250885708,5447.8237725759545,33.06939264243102,0.7213371992111206,272.90361976623535
20,32,9.999999999999991e-05,0.5,15.643388132661649,1256.1192691946799,28.95914751172148,0.8577407002449036,403.28271555900574
21,32,0.0002154434690031884,0.1,15.10197685134245,2338.872714744249,22.67602818979613,0.8674173355102539,382.22537088394165
22,32,0.0002154434690031884,0.2,14.260709244055857,1038.1155326902772,21.432987166948063,0.8817771673202515,364.3928508758545
23,32,0.0002154434690031884,0.3,15.06298737517329,1185.4991073514325,25.250315372116926,0.8681010603904724,361.1136224269867
