id,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,32,9.999999999999997e-06,0.1,30.809425673745203,15090.617249147967,70.59897863265088,0.5185002684593201,239.38660669326782
2,32,9.999999999999997e-06,0.2,26.475243103452264,10436.598135907701,70.78798209459556,0.6444433927536011,243.1586639881134
3,32,9.999999999999997e-06,0.3,33.10289766845001,45240.11445260288,107.4774993086942,0.44414573907852173,223.42325520515442
4,32,9.999999999999997e-06,0.4,28.289737768766578,13099.259115281973,80.03994701949061,0.5940367579460144,219.75086617469788
5,32,9.999999999999997e-06,0.5,29.709178186604586,14803.084357632506,66.29890173696742,0.5522762537002563,215.1903166770935
6,32,2.1544346900318854e-05,0.1,25.240391464484635,5698.103427868657,50.98046175644686,0.6768374443054199,214.11994791030884
7,32,2.1544346900318854e-05,0.2,24.37990851155438,5564.205405456518,51.33320475868436,0.6984959840774536,208.35896635055542
8,32,2.1544346900318854e-05,0.3,23.521594181257473,5118.083637588184,46.83080855627842,0.7193517684936523,204.60454201698303
9,32,2.1544346900318854e-05,0.4,23.658160986183187,4751.954759010552,40.609790613463694,0.7160833477973938,200.47783374786377
10,32,2.1544346900318854e-05,0.5,23.499580770050144,4290.582487374452,43.205730340510115,0.719876766204834,198.60345578193665
11,32,4.6415888336127784e-05,0.1,25.522518537789146,9504.11488798663,35.6236651261714,0.6695727109909058,193.64447736740112
12,32,4.6415888336127784e-05,0.2,22.947562316269263,3428.4777544807594,46.92442284386204,0.7328827381134033,172.05209875106812
13,32,4.6415888336127784e-05,0.3,21.189318482531515,3293.987711285745,36.90387032000244,0.7722476720809937,184.39502930641174
14,32,4.6415888336127784e-05,0.4,22.916115833179106,5029.981837618392,42.304578534854976,0.7336143255233765,182.73875427246094
15,32,4.6415888336127784e-05,0.5,27.870607648427043,18835.41659520779,45.837698773898005,0.6059768795967102,180.49674797058105
16,32,9.999999999999991e-05,0.1,24.077859697101005,32040.974511808934,38.09747007832623,0.7059205770492554,174.51529383659363
17,32,9.999999999999991e-05,0.2,24.6752355858017,12084.101114445022,32.44689485417447,0.6911472082138062,170.55549883842468
18,32,9.999999999999991e-05,0.3,22.570876767260255,4289.855688613273,31.488201364435835,0.7415802478790283,167.80577540397644
19,32,9.999999999999991e-05,0.4,24.191865990263526,9743.212215006948,35.86260718466576,0.7031291723251343,160.34586191177368
20,32,9.999999999999991e-05,0.5,20.458140967133275,4069.830537455812,34.53367266097248,0.78769451379776,159.16130542755127
21,32,0.0002154434690031884,0.1,18.153327770676686,5101.113747620855,25.68833741778317,0.8328365087509155,157.48156070709229
22,32,0.0002154434690031884,0.2,17.529023328064145,2035.2237215314135,26.025366174639526,0.8441365361213684,154.44900822639465
23,32,0.0002154434690031884,0.3,19.003083983648697,2841.393939563963,29.628179385510833,0.8168204426765442,152.10253357887268
24,32,0.0002154434690031884,0.4,17.951072272483444,1888.7095639172378,28.628306512987027,0.836540699005127,153.21109199523926
25,32,0.0002154434690031884,0.5,19.605607694768644,4296.456618264441,34.25576346577862,0.805020272731781,148.58204650878906
26,32,0.00046415888336127795,0.1,18.128874546034208,2841.8103968837927,25.2588639046149,0.8332865834236145,148.3963451385498
27,32,0.00046415888336127795,0.2,18.57335994374302,2801.917292335324,27.765701585388662,0.8250113725662231,143.99843430519104
