bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,256.0,0.00733,0.5,30.714841195657602,15739.40811820529,104.00346897349053,0.5214520692825317,776.5112266540527
2,256.0,0.00733,0.4,33.888532939479376,20032.245224771974,122.96446596454871,0.41744834184646606,763.8048119544983
3,256.0,0.00733,0.3,24.34434626015167,6284.387470496991,66.29984291208635,0.6993750333786011,762.9616739749908
4,256.0,0.00733,0.1,22.854458345203266,3954.909754713791,61.048590539886646,0.735045850276947,713.9349012374878
5,256.0,0.0029,0.5,22.027512948669997,4273.6205436539785,54.498685109956824,0.7538726925849915,625.7858877182007
6,256.0,0.0029,0.4,24.685878982093804,5721.26867869751,57.9198632027235,0.6908807754516602,567.8373446464539
7,256.0,0.0029,0.3,24.069601935890493,4690.093160200004,64.05462061782396,0.7061222791671753,563.7957990169525
8,256.0,0.0029,0.1,22.172438353489554,3522.4550239130285,43.92862015753054,0.750623345375061,606.3007967472076
9,256.0,0.0015,0.5,27.904776270333365,20733.387934789313,57.30278707991171,0.6050101518630981,607.368084192276
10,256.0,0.0015,0.4,26.134499436800137,25641.70607423038,51.95074964614083,0.6535366773605347,609.8728973865509
11,256.0,0.0015,0.3,24.008330454915935,5026.123440057352,52.1057902572959,0.7076165676116943,601.3694529533386
12,256.0,0.0015,0.1,22.688177000465643,4204.818188472878,47.386144004329076,0.7388873100280762,633.2287774085999
13,256.0,0.00074,0.5,21.99835795164314,2885.413194032081,51.63945285054231,0.7545238137245178,608.2086670398712
14,256.0,0.00074,0.4,21.865739575385444,3804.077210549445,52.043839384919096,0.7574746012687683,580.6773362159729
15,256.0,0.00074,0.3,21.924249790439266,3719.090346576689,53.20360181695884,0.7561749219894409,611.9245562553406
16,256.0,0.00074,0.1,22.077337487835813,3017.82645975793,51.27026305949154,0.7527580261230469,605.7165153026581
17,256.0,0.00051,0.5,21.932677447910557,3306.115804339485,56.578575353260206,0.7559874653816223,591.2370374202728
18,256.0,0.00051,0.4,22.574211630479525,3875.8504594636333,57.83379468303521,0.7415038347244263,651.4285225868225
19,256.0,0.00051,0.3,22.914206570794846,5352.405258373763,56.235985456874715,0.7336586713790894,584.075856924057
20,256.0,0.00051,0.1,37.66295830601964,218482.3652654468,56.925259713424815,0.2804553508758545,995.8248763084412
21,256.0,0.00021,0.5,21.819669721302084,3384.5304965996233,54.61275733311071,0.7584955096244812,975.1818361282349
22,256.0,0.00021,0.4,22.07445497953877,4194.816738043093,50.78056472417513,0.7528225183486938,892.0944850444794
23,256.0,0.00021,0.3,23.236391522231372,4161.565510600138,56.111321557978414,0.7261162400245667,974.1296181678772
24,256.0,0.00021,0.1,22.93625238832576,4236.715530356334,51.58888419848532,0.7331459522247314,912.1432113647461
25,256.0,0.00012,0.5,30.250250015175187,77429.7453752851,64.72423677062318,0.5358196496963501,960.0137188434601
26,256.0,0.00012,0.4,25.83661829988229,6515.938446065029,61.9444727168669,0.6613896489143372,786.1807608604431
27,256.0,0.00012,0.3,25.254301244587612,6117.775968642456,60.86645752722109,0.6764811277389526,786.801244020462
28,256.0,0.00012,0.1,26.790707537282245,23091.56787694402,63.03390860109875,0.6359196901321411,810.6121916770935
29,192.0,0.00733,0.5,28.643682037614607,10777.64369720317,96.00157460094933,0.5838148593902588,675.7732398509979
30,192.0,0.00733,0.4,25.140405271603232,4403.733670276364,76.43412451400658,0.6793926954269409,588.8738737106323
31,192.0,0.00733,0.3,31.133897322895148,12630.282564771858,110.35941695436344,0.5083049535751343,552.792774438858
32,192.0,0.00733,0.1,41.07593642914032,73260.97512638185,153.10915927125052,0.14413785934448242,555.147025346756
33,192.0,0.0029,0.5,23.971492159504987,4203.4835539730575,56.880253930637906,0.7085131406784058,517.9816143512726
