bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,160.0,0.00044,0.2,18.471333331118707,1960.8048165323303,37.64773170596853,0.8153112530708313,6639.253314495087
2,160.0,0.00049,0.30000000000000004,21.183204417983188,2583.938918315464,42.95295204641927,0.7571001648902893,5258.499223947525
3,192.0,0.00016,0.4,20.35524423871102,2407.081465524845,42.50220253023122,0.7757169008255005,6113.741646289825
4,192.0,0.00042,0.30000000000000004,20.17716181445544,3383.7174477138105,41.80861286547224,0.7796241044998169,5942.033951282501
5,128.0,0.00387,0.30000000000000004,18.94758443207331,2067.805056690527,40.310595213959125,0.8056647181510925,7569.599250793457
6,64.0,0.00081,0.5,20.08395616929484,2364.0690175979735,37.94367058458307,0.7816554307937622,5546.13902425766
7,64.0,0.0007,0.1,18.516628730705307,2346.9877882393575,36.67736759251159,0.8144043684005737,5717.742547035217
8,192.0,0.00017,0.4,20.943718467877638,2826.4562861354902,46.67931241568367,0.7625613212585449,6535.225984573364
9,128.0,0.00343,0.30000000000000004,19.076380544477885,1988.5487480534086,41.21222741089323,0.8030137419700623,5772.690085887909
10,64.0,0.00148,0.4,18.755683546146834,2248.589054495177,36.58006777278507,0.8095812201499939,6859.268210411072
