bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
99,96.0,0.00637,0.1,19.83687494852084,2508.6568747868387,37.51277110341855,0.7869946956634521,385.5633194446564
100,96.0,0.00189,0.4,21.10580594323415,3507.666032163464,46.47285109525404,0.7588719129562378,363.37576818466187
101,96.0,0.00189,0.2,20.634109938907763,3470.6317265193866,42.30809358057378,0.7695294618606567,354.12158036231995
102,96.0,0.00189,0.1,21.355517466168155,4079.89955722783,42.973232398060624,0.7531323432922363,380.3498206138611
103,96.0,0.00125,0.4,20.69978024702772,4278.823673430587,41.01042964576298,0.7680601477622986,373.55465507507324
104,96.0,0.00125,0.2,20.631227736566554,3315.2898666140336,45.70492284348543,0.7695938348770142,364.8645408153534
105,96.0,0.00125,0.1,21.715370521597265,4363.397207428727,47.374977521055705,0.7447425127029419,361.0487413406372
106,96.0,0.00062,0.4,19.724866240012545,3031.442409883359,41.13635871289839,0.7893933653831482,354.68840885162354
107,96.0,0.00062,0.2,21.16362639725535,4073.17416375548,42.13947900989676,0.7575489282608032,393.9069561958313
108,96.0,0.00062,0.1,19.749154187673238,2553.100632212846,39.84450993190328,0.7888743877410889,379.74241614341736
109,96.0,0.00049,0.4,21.63982253554513,4333.199890627564,43.599595388531256,0.7465155124664307,362.8542881011963
110,96.0,0.00049,0.2,20.28391521030862,3127.1546514014112,39.22796044268746,0.7772859930992126,353.27983021736145
111,96.0,0.00049,0.1,21.24515420821215,3558.448469948978,44.04047375072686,0.7556774020195007,355.97692227363586
112,96.0,0.00048,0.4,19.954853324020323,2445.088966484762,40.86695221168833,0.7844535112380981,380.69605779647827
113,96.0,0.00048,0.2,20.52709494384848,3149.7308193330964,42.88885248961443,0.7719138264656067,353.05854320526123
114,96.0,0.00048,0.1,20.909858741987282,3722.112496546276,43.46770952684887,0.7633284330368042,372.2079360485077
115,96.0,0.00046,0.4,19.362926586389463,2638.631436108836,38.52634043992695,0.7970514297485352,333.25451040267944
116,96.0,0.00046,0.2,21.036847497441816,3546.605515248858,40.04852066336394,0.7604449987411499,314.7942113876343
117,96.0,0.00046,0.1,21.388422568236845,4628.084796206422,42.36320290049053,0.752371072769165,315.8353021144867
118,96.0,0.00028,0.4,21.688426846665475,4496.357516704959,54.804847454941886,0.7453756332397461,315.4331684112549
119,96.0,0.00028,0.2,21.050813355425543,4105.805892887039,46.96120575287242,0.7601268291473389,325.72239804267883
120,96.0,0.00028,0.1,21.983379167671206,4968.524031194816,49.51714080778672,0.7384029626846313,363.121755361557
121,64.0,0.00637,0.4,21.667765442292065,5687.797752951734,51.37332455978305,0.7458604574203491,329.6455249786377
122,64.0,0.00637,0.2,20.048690819272522,2984.6334616927666,40.33999585639079,0.7824214696884155,292.21001386642456
123,64.0,0.00637,0.1,19.81695567760893,2446.9915086875176,38.030756357411846,0.787422239780426,358.03435921669006
124,64.0,0.00189,0.4,20.849257054009055,3475.8208507582985,48.52720896504618,0.7646982669830322,340.98950004577637
125,64.0,0.00189,0.2,32.2850007600943,110030.43445829776,44.128074594378575,0.4357838034629822,299.1168396472931
126,64.0,0.00189,0.1,28.377232617687707,53916.6894266896,47.1766991736335,0.5641028881072998,327.3983907699585
127,64.0,0.00125,0.4,20.55267860340091,3459.0607101608257,42.96307350989878,0.7713449597358704,339.41584038734436
128,64.0,0.00125,0.2,20.491271153518774,3547.703190238968,35.4032238764392,0.7727092504501343,301.5201289653778
129,64.0,0.00125,0.1,20.225813441384695,3129.9805686539494,35.464664094772104,0.7785600423812866,334.57952642440796
130,64.0,0.00062,0.4,20.72467716102001,3568.3881081501836,45.767877396119275,0.7675018906593323,332.5928325653076
131,64.0,0.00062,0.2,20.406987255488563,3249.747905372201,41.09056205334417,0.7745751738548279,367.5453279018402
132,64.0,0.00062,0.1,21.720974524686888,4591.38583622715,46.155989824487506,0.7446107864379883,296.7145183086395
133,64.0,0.00049,0.4,21.22979463323201,4019.232231341226,46.41222407921766,0.7560304999351501,315.8489248752594
134,64.0,0.00049,0.2,21.003665277866407,4179.4230418616935,45.65028006347322,0.7612001299858093,297.8340177536011
135,64.0,0.00049,0.1,20.425271315892893,3849.725381197297,38.3957286944316,0.7741710543632507,291.58138251304626
136,64.0,0.00048,0.4,20.307744770587473,4430.287278798612,40.00054166085325,0.7767624258995056,310.8701112270355
137,64.0,0.00048,0.2,20.525794698178636,3404.994868098881,44.059820794259345,0.7719427347183228,310.59739542007446
138,64.0,0.00048,0.1,20.86497597758566,3760.840052999916,44.3962747887574,0.7643433809280396,319.87548065185547
139,64.0,0.00046,0.4,20.308882648897228,3169.610795795236,42.90681418368065,0.7767373919487,308.00948429107666
140,64.0,0.00046,0.2,20.689597399839034,3869.8547955479735,44.080575182654044,0.768288254737854,347.04407382011414
141,64.0,0.00046,0.1,20.364319296509798,2934.428258918396,41.27060757893282,0.7755168676376343,327.00176072120667
142,64.0,0.00028,0.4,21.735291069044045,3768.3485884375564,53.32380195218525,0.7442740201950073,346.51209831237793
143,64.0,0.00028,0.2,22.78765114392894,4944.853452468762,51.03819812677064,0.7189115285873413,325.24731731414795
144,64.0,0.00028,0.1,24.681432382298496,6273.32293414143,57.684835321418944,0.6702500581741333,322.3966929912567
