bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,256.0,0.0083780361816257,0.5,21.32408028417669,2983.6877498032545,51.19823997804601,0.7693414688110352,451.5748462677002
2,256.0,0.0083780361816257,0.4,18.796055200894795,1912.379851822855,35.44101547714938,0.8207899332046509,439.6331207752228
3,256.0,0.0083780361816257,0.2,21.85668733509077,4166.670173969091,55.09396438315108,0.7576754093170166,436.30757427215576
4,256.0,0.0083780361816257,0.1,23.569067657304256,7214.085352187784,57.70295807317025,0.7182177305221558,434.3063802719116
5,256.0,0.0011687603242853,0.5,25.80556909444456,14432.839047976247,38.88472150301391,0.6622030138969421,425.38778614997864
6,256.0,0.0011687603242853,0.4,19.779075735002767,2547.3403105875786,33.36142168874188,0.8015546798706055,457.5016379356384
7,256.0,0.0011687603242853,0.2,18.588745404103346,2149.375719126143,28.283431583603274,0.8247213363647461,464.8062334060669
8,256.0,0.0011687603242853,0.1,20.583191884470665,2174.5473429511053,29.534827421616473,0.7850911617279053,463.15148663520813
9,256.0,0.000822650198854,0.5,20.060711941844374,3704.7631898678083,36.28253938806461,0.7958630323410034,452.7996573448181
10,256.0,0.000822650198854,0.4,21.76916470083479,3305.3276007666627,34.66005597252653,0.7596122026443481,470.2434182167053
11,256.0,0.000822650198854,0.2,18.74645406360053,2037.351765818763,28.716392770903436,0.8217345476150513,470.47958421707153
12,256.0,0.000822650198854,0.1,19.853799373840562,2250.933367103266,31.796412860473545,0.8000524044036865,464.86035108566284
13,256.0,0.0006274729711975,0.5,18.808201560709488,2483.886774882886,31.216198525495354,0.8205583095550537,461.8474533557892
14,256.0,0.0006274729711975,0.4,18.470582118011475,1989.7174879674567,32.02389537669868,0.8269426822662354,464.69721364974976
15,256.0,0.0006274729711975,0.2,18.01624854522369,1376.5618809148002,31.251522905828487,0.8353515863418579,468.6586718559265
16,256.0,0.0006274729711975,0.1,19.822233653168247,2591.69099067614,28.891420412021397,0.8006877303123474,458.5077922344208
17,224.0,0.0083780361816257,0.5,25.225376674543636,4969.663254363421,73.6343009465785,0.6772217750549316,387.8952305316925
18,224.0,0.0083780361816257,0.4,24.581325688212736,4062.0548909223876,57.2646646582919,0.6934936046600342,382.40928983688354
19,224.0,0.0083780361816257,0.2,21.492729344766893,4545.228131640772,48.513592376497115,0.7656785249710083,379.0172505378723
20,224.0,0.0083780361816257,0.1,23.073968809513737,7969.439421704009,47.718000548429295,0.7299318313598633,381.3315370082855
21,224.0,0.0011687603242853,0.5,22.28088350844935,3959.5613100705004,36.562309626469776,0.7481780052185059,383.3707628250122
