bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,32.0,0.0029,0.30000000000000004,21.649564517533097,2471.6399991264425,56.10530352035204,0.7622463703155518,4393.157206535339
2,192.0,0.0015,0.4,20.399810101990305,2733.096499796115,42.90989724131523,0.7889034748077393,3943.2351508140564
3,192.0,0.00021,0.1,21.72615023993084,3139.8522359396156,48.715136825943844,0.7605612277984619,5067.004930019379
4,160.0,0.00051,0.30000000000000004,20.81931869110319,2849.567841240414,42.68551772020973,0.7801320552825928,4289.064982175827
5,96.0,0.00733,0.30000000000000004,23.04770125637533,2935.6982897099724,52.35863826353485,0.7305463552474976,4585.225615739822
6,256.0,0.00012,0.30000000000000004,21.518160934429318,2545.8625738824276,46.43761022752888,0.765123724937439,4548.686017036438
7,160.0,0.00067,0.4,19.011500040477145,2103.949343162467,41.121189450418974,0.8166581392288208,5082.411993265152
8,192.0,0.00052,0.1,23.366127002849257,4357.033220462488,53.05275742108233,0.7230494022369385,5336.647442102432
9,64.0,0.00403,0.5,21.440065102549536,1993.1622538736171,50.80563950407721,0.7668254971504211,3562.703856229782
10,32.0,0.00074,0.5,21.06728229508451,2707.9959599576605,49.35559110419431,0.7748634815216064,4072.3719952106476
