bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,96.0,0.00581,0.30000000000000004,19.459043872393483,2234.341839198024,50.349031143694575,0.7950316071510315,5335.293278455734
2,224.0,0.00197,0.2,20.046975472273555,1938.4449862466124,38.36286765432344,0.7824587225914001,6125.583415746689
3,224.0,0.00053,0.30000000000000004,33.550742819645585,269658.9680302549,55.31787172427843,0.3906760811805725,6058.4307515621185
4,256.0,0.00038,0.2,19.54843072471108,2057.9478522727927,38.59577865951447,0.7931442260742188,6040.353356838226
5,32.0,0.00134,0.30000000000000004,22.397348846494367,11233.738561252352,40.452619307902,0.7284579277038574,4742.775835990906
6,128.0,0.00051,0.30000000000000004,19.41788191805671,2182.2135681977934,38.27244934104374,0.7958978414535522,5294.4377110004425
7,192.0,0.00019,0.1,19.587986343276203,2240.986652828624,42.788846662405085,0.7923061847686768,5566.813250780106
8,32.0,0.00246,0.4,19.532524177187696,2195.149978744057,41.33781675674986,0.7934806942939758,4531.156273126602
9,128.0,0.00535,0.2,21.71063809842136,3282.919619320256,58.766674637563256,0.7448537945747375,5692.364789962769
10,224.0,0.00294,0.2,21.829523739409733,2256.3723856530305,52.41020537879996,0.7420518398284912,6486.346817970276
