bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,224.0,0.00893,0.4,22.82850265265201,4543.444091514986,52.21181236359512,0.7356473207473755,815.9644558429718
2,224.0,0.00893,0.3,22.264726334659954,4161.883702708028,45.9818030236553,0.7485430836677551,817.8766934871674
3,224.0,0.00893,0.1,21.430375049552463,2540.3308419032774,53.52452239489346,0.7670361995697021,817.8549811840057
4,224.0,0.00486,0.4,20.483831844570712,4823.951004854879,32.28569228361712,0.7871609926223755,817.8070874214172
5,224.0,0.00486,0.3,20.77568698363383,2678.74603078151,41.09554244520812,0.7810527086257935,819.7534728050232
6,224.0,0.00486,0.1,20.961138897283718,3062.2264374639462,44.84230401221304,0.7771264314651489,814.1737704277039
7,224.0,0.00221,0.4,20.58046187556924,3716.371077673618,42.6931895191384,0.7851481437683105,814.2262408733368
8,224.0,0.00221,0.3,27.050947383616247,15869.206547327218,37.480209795540794,0.6288120746612549,824.3795249462128
9,224.0,0.00221,0.1,21.880016415994675,3749.395933653792,38.45841840705787,0.7571578025817871,819.125250339508
10,224.0,0.00156,0.4,22.2991578417968,3560.221350412778,41.08777693310829,0.7477647066116333,832.0467629432678
11,224.0,0.00156,0.3,23.266155477949198,5794.910125162029,42.469218933619125,0.7254141569137573,824.2640030384064
12,224.0,0.00156,0.1,23.067722655256787,4684.2104439214045,38.53458211213861,0.7300779819488525,818.391770362854
13,224.0,0.00067,0.4,21.997513359937383,5331.508875276768,38.745560267443146,0.7545426487922668,843.4449462890625
14,224.0,0.00067,0.3,22.167677278820584,4299.6380654620225,41.17942137221415,0.7507303953170776,829.4099390506744
15,224.0,0.00067,0.1,20.888914327239515,5650.204424494315,35.524649444744206,0.7786596417427063,827.5435810089111
16,224.0,0.00063,0.4,21.99972522780949,5964.113762194125,38.004594147791956,0.7544932961463928,828.4321458339691
17,224.0,0.00063,0.3,21.750869182560226,13748.471743868547,36.1585715628632,0.7600160837173462,818.9520151615143
18,224.0,0.00063,0.1,19.29928680103104,2928.140602689106,33.66355420473127,0.8110654354095459,827.6196870803833
19,128.0,0.00893,0.4,24.893776959440924,7336.706467886426,36.56235523133255,0.6856521964073181,513.0325043201447
20,128.0,0.00893,0.3,22.001242049981133,3841.295979489773,52.33229574911007,0.7544594407081604,502.41824889183044
21,128.0,0.00893,0.1,21.155346192027455,2932.28531319368,46.533956698611746,0.772977352142334,500.48637890815735
22,128.0,0.00486,0.4,19.9979892358206,3014.967584142681,37.01422600463415,0.7971376180648804,499.9188117980957
23,128.0,0.00486,0.3,24.297874025219016,6532.20172640805,45.5389310531934,0.70052170753479,500.4552481174469
24,128.0,0.00486,0.1,21.377515569393033,2850.6702166824925,43.68866113670421,0.7681840658187866,500.42689180374146
25,128.0,0.00221,0.4,24.407773919447504,6965.450186119267,41.80202081799695,0.6978064775466919,500.77099084854126
26,128.0,0.00221,0.3,26.148461589286814,7205.595122688348,46.86983274732032,0.6531664133071899,699.0953180789948
27,128.0,0.00221,0.1,22.48848646520146,3838.3955792336087,40.82054947968728,0.743463397026062,685.1454961299896
28,128.0,0.00156,0.4,21.387315108436688,2917.4006392540086,45.49064110552904,0.7679714560508728,673.4825127124786
29,128.0,0.00156,0.3,23.215413292653764,3891.634106955235,45.144944214084745,0.7266106009483337,604.8768701553345
30,128.0,0.00156,0.1,19.72843576124222,2755.3328244191725,40.23891378459899,0.8025695085525513,593.737738609314
31,128.0,0.00067,0.4,21.70377907322454,6331.970906213531,43.84606741726314,0.7610540986061096,595.730461359024
32,128.0,0.00067,0.3,23.83832769861699,5354.301661197237,45.83492239791105,0.711742639541626,612.9324834346771
33,128.0,0.00067,0.1,20.222101534896506,3164.391713091463,35.15593023002072,0.7925652861595154,574.5327508449554
34,128.0,0.00063,0.4,21.899364242630078,5165.510879637769,35.741520406609126,0.7567281126976013,579.815887928009
35,128.0,0.00063,0.3,21.347095810457063,4258.902913560844,35.22515758322754,0.7688432931900024,565.7256834506989
36,128.0,0.00063,0.1,22.605357454691337,5154.325500254093,39.01732906959941,0.740790069103241,558.2214486598969
37,96.0,0.00893,0.4,23.796163032779305,3611.281430804898,59.16001147166005,0.7127614617347717,462.1844093799591
38,96.0,0.00893,0.3,21.140501713576136,3626.1439123353007,45.14428637332455,0.7732958793640137,464.3721935749054
39,96.0,0.00893,0.1,22.4321660593656,6894.492084454248,34.102544646958194,0.744746744632721,457.48403573036194
40,96.0,0.00486,0.4,21.35231241943274,3158.9347763602846,45.60971312390578,0.7687303423881531,448.7921769618988
41,96.0,0.00486,0.3,23.117980179702066,3459.033340930997,46.33376912880535,0.7289005517959595,445.7704746723175
42,96.0,0.00486,0.1,21.510839457489084,3993.408230491886,38.87839100446324,0.7652835249900818,444.0301764011383
43,96.0,0.00221,0.4,20.87653724093444,3205.568006251119,42.37755216812712,0.7789218425750732,443.9296154975891
44,96.0,0.00221,0.3,23.460093651629187,4110.366521033887,43.70088760026339,0.7208173871040344,461.0348219871521
45,96.0,0.00221,0.1,20.042094212277796,2650.2252477294332,36.17439169624854,0.796241819858551,442.3321726322174
46,96.0,0.00156,0.4,20.859646004321565,2491.786530238719,39.17997212831143,0.7792794704437256,437.7675449848175
47,96.0,0.00156,0.3,22.582299448406765,3861.260895791745,44.55970461297012,0.7413185834884644,436.901282787323
48,96.0,0.00156,0.1,22.14942077226259,3404.51890655423,39.029819516856634,0.751140832901001,435.9122712612152
49,96.0,0.00067,0.4,22.56898777336979,4742.79065933924,42.046062670396076,0.7416235208511353,434.35637736320496
50,96.0,0.00067,0.3,21.081922706709918,4997.32345235314,37.685156428673615,0.7745504975318909,436.7706868648529
51,96.0,0.00067,0.1,20.796773580316398,3687.2380922750854,34.36997305405883,0.7806079983711243,438.933997631073
52,96.0,0.00063,0.4,21.975374846846783,3214.3960739773424,44.92090034454849,0.755036473274231,453.94998002052307
53,96.0,0.00063,0.3,21.381690604980516,4134.053312501996,41.7121554663524,0.768093466758728,437.5737302303314
54,96.0,0.00063,0.1,22.650566921645854,4940.559334540651,43.3302180991827,0.7397522330284119,440.54295206069946
55,64.0,0.00893,0.4,27.983090125778897,10150.124571220274,51.793477070591386,0.6027899980545044,343.7553994655609
