bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,224.0,0.00786,0.5,24.101536551328017,7243.332191600393,37.23843818274758,0.7053419351577759,615.6377506256104
2,224.0,0.00786,0.3,22.38244301904077,3283.363784325522,52.986173502182766,0.7458770871162415,618.8373463153839
3,224.0,0.00786,0.2,24.16100715644606,5104.817419739472,65.00893216197639,0.7038860321044922,614.7815096378326
4,224.0,0.00699,0.5,22.606194898900746,4247.707613595824,41.36140378643962,0.7407708168029785,614.9727544784546
5,224.0,0.00699,0.3,25.05473041074147,5802.3282559885865,57.292637500627045,0.6815741062164307,614.9107871055603
6,224.0,0.00699,0.2,22.359676837977467,3144.945674171703,48.77062055483366,0.7463937997817993,616.6122033596039
7,224.0,0.00211,0.5,22.739969920019046,6388.770179293497,30.560470213012948,0.737693727016449,604.7573354244232
8,224.0,0.00211,0.3,22.27923356944468,4184.9200687669,34.76979873037111,0.7482153177261353,621.5059993267059
9,224.0,0.00211,0.2,19.73724695000335,4113.241034813666,28.986524970202694,0.8023931384086609,606.6207928657532
10,224.0,0.0004,0.5,18.71156255563503,2280.0438717609522,32.247167035770964,0.8223975300788879,603.5360000133514
11,224.0,0.0004,0.3,19.527178340365705,2539.128082688301,31.998386574807974,0.8065770864486694,607.5787401199341
12,224.0,0.0004,0.2,19.982180241319725,2348.4109909815934,32.783177891749546,0.7974582314491272,601.9419696331024
13,128.0,0.00786,0.5,19.24001761771432,2107.8223644800773,33.7970432002972,0.8122240900993347,394.7101948261261
14,128.0,0.00786,0.3,20.302740949398782,2462.9756810658755,40.392554875405615,0.790907621383667,410.92981243133545
15,128.0,0.00786,0.2,19.460292150396377,2620.719699519025,38.26355099978166,0.8078998923301697,404.0548279285431
16,128.0,0.00699,0.5,20.07993937670655,2914.213584645433,44.95001202679897,0.7954715490341187,397.43831181526184
17,128.0,0.00699,0.3,20.973896571939566,2562.6920508446888,37.00558766672504,0.7768550515174866,393.323353767395
18,128.0,0.00699,0.2,21.85018623443959,4912.0907436529105,37.50924560234307,0.7578195333480835,387.08076190948486
19,128.0,0.00211,0.5,17.050569060703854,1425.322375693374,32.87797488070505,0.852528989315033,385.81900930404663
20,128.0,0.00211,0.3,18.10706070030454,1858.2204744660612,32.2627265491623,0.8336875438690186,388.09839367866516
21,128.0,0.00211,0.2,17.985987535731965,1693.4471505651004,28.794676847837366,0.8359042406082153,385.60043597221375
22,128.0,0.0004,0.5,20.64197733077247,3124.1161406664564,32.82174484736098,0.7838618159294128,384.6034481525421
23,128.0,0.0004,0.3,19.319020924283908,2191.1283036586074,31.27923527372846,0.8106788396835327,375.5919511318207
24,128.0,0.0004,0.2,18.776292684476093,2459.9172951954465,27.808513140532536,0.8211666345596313,372.98182463645935
25,96.0,0.00786,0.5,17.87556388357536,1625.915559896539,39.348001748281845,0.837912917137146,347.11283326148987
26,96.0,0.00786,0.3,21.306533231878568,7697.112241314755,41.96119396318155,0.7697209715843201,335.61736965179443
27,96.0,0.00786,0.2,20.32999995951602,2116.571067165624,37.257930460507446,0.7903457880020142,353.2672381401062
28,96.0,0.00699,0.5,21.207335178679074,3471.89783214226,36.50975947780529,0.7718601822853088,319.51032543182373
29,96.0,0.00699,0.3,25.370391749518053,17556.476837591686,39.79817304733278,0.6735000014305115,277.132924079895
30,96.0,0.00699,0.2,18.410862835915953,1750.218359049964,34.97148777427975,0.8280599117279053,275.79350328445435
31,96.0,0.00211,0.5,24.144275445761686,6474.870783150791,38.219750770733974,0.7042959928512573,284.7934250831604
32,96.0,0.00211,0.3,21.27251184827933,3033.2016022397033,36.08351269348023,0.7704557776451111,272.9737524986267
33,96.0,0.00211,0.2,22.744663076775673,6226.005094530024,30.008505287792715,0.7375854253768921,275.37591004371643
34,96.0,0.0004,0.5,18.212556067417296,1767.3675220463042,30.7209850937319,0.8317439556121826,277.43672156333923
35,96.0,0.0004,0.3,20.18849900796435,3147.3808511645448,30.500148226041535,0.7932540774345398,275.84819769859314
36,96.0,0.0004,0.2,18.61502962035572,3302.38765106914,28.6636013580254,0.8242253065109253,276.157338142395
37,64.0,0.00786,0.5,20.403970096526272,2197.074989036462,51.24502732075714,0.7888173460960388,212.47876477241516
38,64.0,0.00786,0.3,22.569614542853277,709954.4275143242,37.303586330782096,0.7416091561317444,240.08264112472534
39,64.0,0.00786,0.2,19.150153287588747,1891.2382989175471,33.199092013695726,0.813974142074585,230.62797594070435
40,64.0,0.00699,0.5,22.261698041725243,4639.17538639735,36.191648550336,0.7486114501953125,226.980393409729
41,64.0,0.00699,0.3,19.483410694125077,2243.581680070495,36.46451013243999,0.8074432015419006,221.5960419178009
42,64.0,0.00699,0.2,19.004636895568744,1768.8344444125414,35.80750908900844,0.8167904615402222,219.933979511261
43,64.0,0.00211,0.5,19.353223910002146,1799.7160235554677,31.817463771692967,0.8100079298019409,218.79994440078735
44,64.0,0.00211,0.3,19.44202688842711,2131.6938263607835,39.303583853505344,0.8082603216171265,217.84162545204163
45,64.0,0.00211,0.2,21.37608554262154,5357.143902176622,35.564774898901916,0.7682150602340698,225.80976796150208
46,64.0,0.0004,0.5,17.391905062329386,1368.7170988093467,30.76605358967146,0.8465654253959656,216.66005539894104
47,64.0,0.0004,0.3,18.534245073968293,1628.8567794697524,33.870733769240594,0.8257476091384888,216.62455105781555
48,64.0,0.0004,0.2,18.866033989321682,2177.028736817252,30.014263803530127,0.8194530606269836,215.78283500671387
