bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,224.0,0.0039491196499414,0.5,25.631373408885736,5548.765727608195,54.85850285065072,0.6667481064796448,1086.789294242859
2,224.0,0.0039491196499414,0.4,21.443970414445467,3345.477962855951,53.37714258152385,0.7667405605316162,1062.7305500507355
3,224.0,0.0039491196499414,0.3,23.798336514095997,4625.996360691385,58.80596026241418,0.7127089500427246,1046.1385197639465
4,224.0,0.0039491196499414,0.2,21.724875972183515,3780.3441464116354,49.66835318215982,0.7605893611907959,1007.946426153183
5,224.0,0.002729141553747,0.5,22.499388098786092,4396.773714055898,52.718190568186586,0.7432146072387695,1051.4058661460876
6,224.0,0.002729141553747,0.4,22.130812367468938,4760.924132659049,46.70835516145533,0.751558780670166,1181.2412595748901
7,224.0,0.002729141553747,0.3,22.774189410628146,4397.307244649644,45.56300010820179,0.736903727054596,1170.3895809650421
8,224.0,0.002729141553747,0.2,23.52599033374966,4254.367044542137,46.756096067193404,0.7192468047142029,1083.4187664985657
9,224.0,0.0005156360770842,0.5,31.544255840291978,245552.8537534188,54.13077086357896,0.49525803327560425,1097.8113644123077
10,224.0,0.0005156360770842,0.4,24.425895984078963,4434.204065435955,52.858469857766856,0.6973575353622437,1196.9759714603424
11,224.0,0.0005156360770842,0.3,22.67276386419727,4755.064244172594,53.96329340377761,0.739241898059845,1011.3102078437805
12,224.0,0.0005156360770842,0.2,22.22779248089188,3660.207414660302,51.34686476225131,0.749376654624939,1005.8462216854095
13,224.0,0.0004418274184152,0.5,32.562193402146164,288617.19159037014,58.764520530232986,0.4621562361717224,948.7605137825012
14,224.0,0.0004418274184152,0.4,23.50812395615788,4850.883954902552,47.47352426573772,0.7196730375289917,992.9620275497437
15,224.0,0.0004418274184152,0.3,22.37885423624493,4260.200250179147,50.91983998133796,0.7459585666656494,961.7506070137024
16,224.0,0.0004418274184152,0.2,21.057506609349595,3938.4653620059735,39.358254806501705,0.7750723958015442,1058.8129541873932
17,224.0,0.0004180290899959,0.5,21.66272188163794,4406.807330708537,46.39779296191479,0.7619572877883911,903.3363420963287
18,224.0,0.0004180290899959,0.4,25.325631045292155,6982.315938935788,49.68689871328194,0.674651026725769,1045.5110268592834
19,224.0,0.0004180290899959,0.3,25.472337662032306,6652.468911140339,44.70595364633926,0.6708707213401794,1201.231243610382
20,224.0,0.0004180290899959,0.2,25.571474109039915,25780.272482618304,43.21606780453474,0.6683038473129272,1080.3736674785614
21,224.0,0.0003981166306223,0.5,24.616576596443593,5227.812560011108,47.109597950800975,0.692613959312439,1019.7838048934937
22,224.0,0.0003981166306223,0.4,26.1380469142576,8610.026720907328,43.14969013605029,0.6534426212310791,1054.583126783371
23,224.0,0.0003981166306223,0.3,26.242303249434148,9248.076822719911,40.92795993670183,0.6506724953651428,996.7697262763977
24,224.0,0.0003981166306223,0.2,26.0530567527883,6465.59861037685,50.12364322293663,0.6556926965713501,978.0861074924469
25,224.0,0.0002843630830614,0.5,23.225015720323,3420.604525532781,47.234327089654165,0.7263844013214111,973.9099743366241
26,224.0,0.0002843630830614,0.4,21.68964016015443,3354.2750519997753,43.43975823309089,0.7613652944564819,896.3635561466217
27,224.0,0.0002843630830614,0.3,21.35723968408397,4173.847294144717,40.40041534393396,0.7686235904693604,735.8439855575562
28,224.0,0.0002843630830614,0.2,21.306436469853434,3848.054696175667,40.90203627058212,0.7697230577468872,786.3494892120361
29,224.0,0.0002735656142568,0.5,22.548096031855636,4277.128669076381,47.772864423599835,0.7421016097068787,885.9309132099152
30,224.0,0.0002735656142568,0.4,21.53034684237882,3623.4749162562975,38.41400993144061,0.7648576498031616,907.3866188526154
31,224.0,0.0002735656142568,0.3,25.734374552539222,6752.856805049708,42.932178618053165,0.6640644073486328,778.7082424163818
32,224.0,0.0002735656142568,0.2,20.13775303908287,3282.6206233854914,37.699454655981555,0.794292151927948,823.0889356136322
33,192.0,0.0039491196499414,0.5,21.359885685911095,3367.915185252352,45.178922542569076,0.7685662508010864,766.9011940956116
34,192.0,0.0039491196499414,0.4,21.685049351034493,3318.0321234918283,54.98262403625446,0.7614663243293762,757.3920834064484
