bootstrap_series,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,128.0,0.00297,0.30000000000000004,23.033425630788454,3259.917989009252,36.36198389442299,0.7308800220489502,3935.993230819702
2,64.0,0.001,0.1,19.332548629796268,2164.650622256039,38.060042836459765,0.8104135990142822,3642.335949420929
3,128.0,8e-05,0.1,21.252760763907606,2632.299006594873,51.51303348390902,0.7708817720413208,4378.660038948059
4,128.0,0.00462,0.5,21.587255094604576,2412.1433282660664,43.05110453007393,0.7636129260063171,3936.7323155403137
5,160.0,0.00317,0.4,21.097480862189894,2099.9963385554265,40.57696167999302,0.7742176055908203,5260.104288101196
6,96.0,0.00252,0.1,21.20582206962129,2520.6018439142827,31.10059265507334,0.7718927264213562,4053.954835653305
7,64.0,0.00099,0.30000000000000004,20.398564665919206,2883.9529189967407,38.600881726568836,0.7889292240142822,3652.2468190193176
8,192.0,0.00299,0.30000000000000004,21.98820526223768,2515.6187709855103,42.53306973337204,0.7547503709793091,6667.769400835037
9,64.0,9e-05,0.2,24.53334734266683,28687.864817719204,47.873820700877125,0.6946889758110046,4720.312460184097
10,160.0,0.00036,0.4,21.30413672165756,3332.2071832622555,39.5596044262154,0.7697727680206299,4054.286545753479
