id,hidden_size,learning_rate,dropout,rmse,s_score,mape,r2,training_time
1,96.0,0.002435307227409313,0.30000000000000004,16.808566062172176,2493.499866604071,26.71718441007104,0.8357594609260559,764.0916273593903
2,224.0,0.0005223861072621871,0.4,16.733638230746475,2197.7555581747492,25.422385060505416,0.8372204303741455,860.1443476676941
3,96.0,0.0012398692589214411,0.5,16.181141668718094,1971.7558570361148,24.42385579739608,0.8477920293807983,656.724928855896
4,128.0,0.0035055706622054146,0.30000000000000004,16.67799867035723,2309.1540752823557,27.451093257471506,0.8383011221885681,709.166916847229
5,96.0,0.003056948821234977,0.1,15.231631864410645,1473.862527018017,23.940583766075182,0.8651310205459595,794.6427989006042
6,224.0,0.0025208281189690743,0.5,15.360831330372593,1599.1847855585327,27.4170682390017,0.8628333806991577,597.9522547721863
7,32.0,0.002959144885063178,0.4,17.371726626513787,2086.937302338929,24.165318862562394,0.8245695233345032,745.622563123703
8,160.0,0.0035005234424526853,0.30000000000000004,16.587065361440146,1791.984488136302,37.23807455732965,0.8400595784187317,750.9500651359558
9,160.0,0.0021775524273624793,0.1,15.563086808872711,1721.5980621702047,23.577795487330008,0.8591974377632141,822.9715902805328
10,192.0,0.002217256388519677,0.1,16.14261298109516,1885.803550927535,23.61200504361198,0.8485159873962402,911.4363994598389
11,224.0,0.0022791710895983747,0.4,16.33740858243599,2136.077307383842,28.56534536605934,0.8448379635810852,810.9015791416168
12,224.0,0.007235347149595856,0.4,17.40066148224059,2762.0617927201006,29.58938296337227,0.8239846229553223,881.5442936420441
13,192.0,0.0021391163773704317,0.2,17.398505030459425,2920.2286497719306,24.143130889140654,0.8240282535552979,759.7590847015381
14,192.0,0.007499088514376146,0.4,15.914071129415923,1799.7681093999197,27.047640677487863,0.852774977684021,753.3245437145233
15,160.0,0.0024011806215025635,0.1,16.07903035898484,2003.6709184797533,22.7795979526287,0.8497070074081421,807.3395006656647
16,128.0,0.0038241453000749234,0.2,15.529351285316894,1823.7234725053622,23.259546849582822,0.8598071932792664,883.50510430336
17,96.0,0.0011291019039332947,0.1,15.411340951767976,1626.9651769444893,24.325862738769093,0.8619297742843628,561.2964863777161
18,128.0,0.0024403387787451138,0.4,15.801565377638669,1924.9066975185915,25.670378750313056,0.8548492193222046,736.8357119560242
19,64.0,0.0033962590504569975,0.5,14.395412116874196,1273.4718126996136,20.382929545744,0.8795332312583923,746.3027777671814
20,128.0,0.0038948904131819737,0.30000000000000004,15.891413816305166,1577.6850129924962,26.755070405040954,0.8531938791275024,854.2531387805939
